Timestamp,Latitude,Longitude,Altitude
1732632295.9467545,42.33736,-71.08784533333333,6.0
1732632296.9565911,42.33736,-71.08784533333333,6.0
1732632297.9667225,42.33736,-71.08784533333333,6.0
1732632298.9766266,42.33736,-71.08784533333333,6.0
1732632299.987534,42.33736,-71.08785066666667,6.0
1732632300.9974177,42.33736,-71.08785066666667,6.0
1732632302.0164232,42.33736,-71.08785066666667,6.0
1732632303.0378077,42.33736,-71.08785066666667,6.0
1732632303.1770215,42.33736,-71.08785066666667,6.0
1732632305.0471544,42.33736,-71.08785066666667,6.0
1732632305.1968436,42.33736,-71.08785066666667,6.0
1732632306.176696,42.33736,-71.08785066666667,6.0
1732632307.2080371,42.33736,-71.08785066666667,6.0
1732632308.1974406,42.33736,-71.08785066666667,6.0
1732632309.1771483,42.33736,-71.08785066666667,6.0
1732632310.208271,42.33736,-71.08785066666667,6.0
1732632311.197451,42.33736,-71.08785066666667,6.0
1732632312.1773849,42.33736,-71.08785066666667,6.0
1732632313.207959,42.33736,-71.08785066666667,6.0
1732632314.1972954,42.33736,-71.08785066666667,6.0
1732632315.1770785,42.33736,-71.08785066666667,6.0
1732632316.2080362,42.33736,-71.08785066666667,6.0
1732632317.1971188,42.33736,-71.08785066666667,6.0
1732632318.197791,42.33736,-71.08785066666667,6.0
1732632319.2182903,42.33736,-71.08785066666667,6.0
1732632320.208355,42.33736,-71.08785066666667,6.0
1732632321.2178662,42.33736,-71.08785066666667,6.0
1732632322.2271543,42.33736,-71.08785066666667,6.0
1732632323.2386653,42.33736,-71.08785066666667,6.0
1732632324.2473674,42.33736,-71.08785066666667,6.0
1732632325.287947,42.33736,-71.08785066666667,6.0
1732632326.2682073,42.33736,-71.08785066666667,6.0
1732632327.287983,42.33736,-71.08785066666667,6.0
1732632328.287892,42.33736,-71.08785066666667,6.0
1732632329.308703,42.33736,-71.08785066666667,6.0
1732632330.3176954,42.33736,-71.08785066666667,6.0
1732632331.3389199,42.33736,-71.08785066666667,6.0
1732632332.3387372,42.33736,-71.08785066666667,6.0
1732632334.208743,42.33736,-71.08785066666667,6.0
1732632334.35786,42.33736,-71.08785066666667,6.0
1732632336.1771111,42.33736,-71.08785066666667,6.0
1732632337.2081459,42.33736,-71.08785066666667,6.0
1732632338.1976087,42.33736,-71.08785066666667,6.0
1732632339.1774478,42.33736,-71.08785066666667,6.0
1732632340.2077892,42.33736,-71.08785066666667,6.0
1732632341.1974564,42.33736,-71.08785066666667,6.0
1732632342.1776576,42.33736,-71.08785066666667,6.0
1732632343.2082162,42.33736,-71.08785066666667,6.0
1732632344.1975896,42.33736,-71.08785066666667,6.0
1732632345.1776114,42.33736,-71.08785066666667,6.0
1732632346.2086806,42.33736,-71.08785066666667,6.0
1732632347.1979964,42.33736,-71.08785066666667,6.0
1732632348.177667,42.33736,-71.08785066666667,6.0
1732632349.2085373,42.33736,-71.08785066666667,6.0
1732632350.197992,42.33736,-71.08785066666667,6.0
1732632351.1777556,42.33736,-71.08785066666667,6.0
1732632352.2078638,42.33736,-71.08785066666667,6.0
1732632353.1978073,42.33736,-71.08785066666667,6.0
1732632354.1781218,42.33736,-71.08785066666667,6.0
1732632355.2078152,42.33736,-71.08785066666667,6.0
1732632356.1993084,42.33736,-71.08785066666667,6.0
1732632357.1784484,42.33736,-71.08785066666667,6.0
1732632358.2083523,42.33736,-71.08785066666667,6.0
1732632359.1982656,42.33736,-71.08785066666667,6.0
1732632360.1783826,42.33736,-71.08785066666667,6.0
1732632361.208196,42.33736,-71.08785066666667,6.0
1732632362.1984882,42.33736,-71.08785066666667,6.0
1732632363.1780143,42.33736,-71.08785066666667,6.0
1732632364.207928,42.33736,-71.08785066666667,6.0
1732632365.1977654,42.33736,-71.08785066666667,6.0
1732632366.1785085,42.33736,-71.08785066666667,6.0
1732632367.208635,42.33736,-71.08785066666667,6.0
1732632368.7286718,42.33736,-71.08785066666667,6.0
1732632369.7415872,42.33736,-71.08785066666667,6.0
1732632370.747875,42.33736,-71.08785066666667,6.0
1732632371.758663,42.33736,-71.08785066666667,6.0
1732632372.7678418,42.33736,-71.08785066666667,6.0
1732632373.7787623,42.33736,-71.08785066666667,6.0
1732632374.788614,42.33736,-71.08785066666667,6.0
1732632375.7984128,42.33736,-71.08785066666667,6.0
1732632376.8086762,42.33736,-71.08785066666667,6.0
1732632377.8184855,42.33736,-71.08785066666667,6.0
1732632378.8414955,42.33736,-71.08785066666667,6.0
1732632379.8412483,42.33736,-71.08785066666667,6.0
1732632380.8479414,42.33736,-71.08785066666667,6.0
1732632381.8792133,42.33736,-71.08785066666667,6.0
1732632382.8686845,42.33736,-71.08785066666667,6.0
1732632383.8887334,42.33736,-71.087856,6.0
1732632384.908817,42.33736,-71.087856,6.0
1732632385.9093807,42.33736,-71.087856,6.0
1732632386.909232,42.33736,-71.087856,6.0
1732632387.9301124,42.33736,-71.087856,6.0
1732632388.9414272,42.33736,-71.087856,6.0
1732632389.9488785,42.337362666666664,-71.087856,6.0
1732632390.9586582,42.337362666666664,-71.08786133333334,6.0
1732632391.9687665,42.33736533333333,-71.08786666666667,6.0
1732632392.978792,42.337370666666665,-71.08787733333334,6.0
1732632393.9887764,42.337376,-71.08788266666667,6.0
1732632394.9984872,42.33738133333333,-71.087888,6.0
1732632396.0091078,42.337384,-71.08789866666666,6.0
1732632397.0424612,42.337389333333334,-71.08790933333333,6.0
1732632398.0305154,42.337389333333334,-71.08792,6.0
1732632399.0688717,42.337389333333334,-71.087936,6.0
1732632399.178655,42.337389333333334,-71.08794133333333,6.0
1732632400.2089882,42.337384,-71.087952,6.0
1732632401.199376,42.337384,-71.08795733333334,6.0
1732632402.177359,42.337384,-71.08795733333334,6.0
1732632403.2090878,42.337384,-71.08795733333334,6.0
1732632404.198774,42.337384,-71.08795733333334,6.0
1732632405.1792686,42.33738666666667,-71.087952,6.0
1732632406.2093067,42.337397333333335,-71.087936,6.0
1732632407.1970158,42.33742133333333,-71.08792,6.0
1732632408.177318,42.337448,-71.08790933333333,6.0
1732632409.2093606,42.33748,-71.08789333333333,6.0
1732632410.1975067,42.337512,-71.087872,6.0
1732632411.1810887,42.33754666666667,-71.08784,6.0
1732632412.210173,42.33758133333333,-71.08779733333333,6.0
1732632413.209884,42.33762133333333,-71.08774933333333,6.0
1732632414.2107139,42.33765866666667,-71.08770133333333,6.0
1732632415.2191224,42.337701333333335,-71.08765333333334,6.0
1732632416.230154,42.337741333333334,-71.08760533333333,6.0
1732632417.2495155,42.33778133333333,-71.087552,6.0
1732632418.2839134,42.33782133333333,-71.087504,6.0
1732632419.2678125,42.337861333333336,-71.087456,6.0
1732632420.269336,42.33789866666667,-71.087408,6.0
1732632421.2898376,42.337936,-71.08736533333334,6.0
1732632422.2976587,42.337968,-71.087328,6.0
1732632423.330102,42.33799466666667,-71.087296,6.0
1732632424.3177855,42.338016,-71.087264,6.0
1732632425.3305984,42.338032,-71.087232,6.0
1732632427.207475,42.33804,-71.08718933333333,6.0
1732632427.347663,42.33803733333333,-71.087136,6.0
1732632429.177663,42.33802133333333,-71.087072,6.0
1732632430.2118177,42.337992,-71.08700266666666,6.0
1732632431.20611,42.33796,-71.086944,6.0
1732632432.1774924,42.337928,-71.08688533333333,6.0
1732632433.2104626,42.33789866666667,-71.086832,6.0
1732632434.1976814,42.33786933333333,-71.08677866666666,6.0
1732632435.1776295,42.33783733333333,-71.08673066666667,6.0
1732632436.2079594,42.337808,-71.08668266666666,6.0
1732632437.197807,42.337778666666665,-71.08662933333333,6.0
1732632438.1776934,42.337744,-71.086576,6.0
1732632439.2109544,42.337712,-71.086528,6.0
1732632440.1979194,42.33768,-71.08648,6.0
1732632441.1778455,42.33765066666667,-71.08644266666667,6.0
1732632442.210681,42.33762133333333,-71.08641066666667,6.0
1732632443.1980212,42.337597333333335,-71.086384,6.0
1732632444.1775126,42.337584,-71.086368,6.0
1732632445.2083726,42.337568,-71.086352,6.0
1732632446.1974893,42.337552,-71.086336,6.0
1732632447.1780553,42.337536,-71.08632,6.0
1732632448.208223,42.337522666666665,-71.086304,6.0
1732632449.1982477,42.33750933333334,-71.08629866666666,6.0
1732632450.182755,42.33749866666667,-71.086288,6.0
1732632451.2079513,42.33748533333333,-71.08628266666666,6.0
1732632452.1975045,42.337474666666665,-71.08626666666666,6.0
1732632453.18228,42.337464,-71.08625066666667,6.0
1732632454.2086797,42.337456,-71.086224,6.0
1732632455.1982198,42.33745866666667,-71.08618666666666,6.0
1732632456.1781666,42.337472,-71.086144,6.0
1732632457.2080586,42.33749866666667,-71.08609066666666,6.0
1732632458.197933,42.337530666666666,-71.08604266666667,6.0
1732632459.6978662,42.33756266666666,-71.08599466666666,6.0
1732632460.7280407,42.337592,-71.08595733333334,6.0
1732632461.717847,42.337616,-71.08591466666667,6.0
1732632462.7376018,42.337632,-71.08588266666666,6.0
1732632463.7377925,42.337645333333334,-71.08584533333334,6.0
1732632464.7785728,42.33765066666667,-71.08580266666667,6.0
1732632465.7676017,42.337648,-71.08575466666667,6.0
1732632466.7785752,42.337634666666666,-71.085712,6.0
1732632467.7884202,42.33761066666667,-71.085664,6.0
1732632468.7978518,42.337578666666666,-71.08562133333334,6.0
1732632469.8078768,42.337541333333334,-71.08557866666666,6.0
1732632470.8174562,42.33749866666667,-71.08553066666667,6.0
1732632471.828335,42.33745866666667,-71.08548266666666,6.0
1732632472.837785,42.337418666666665,-71.08543466666667,6.0
1732632473.8679724,42.337378666666666,-71.08538666666666,6.0
1732632474.8579545,42.33733866666667,-71.08533333333334,6.0
1732632475.8680954,42.337296,-71.08528533333333,6.0
1732632476.8883662,42.33725066666667,-71.08523733333334,6.0
1732632477.892214,42.337210666666664,-71.08519466666667,6.0
1732632478.9180443,42.337170666666665,-71.085152,6.0
1732632479.917854,42.33713066666667,-71.08510933333334,6.0
1732632480.9525657,42.33709066666667,-71.085072,6.0
1732632481.949389,42.33706133333333,-71.08504,6.0
1732632482.9523313,42.337029333333334,-71.08501333333334,6.0
1732632483.9586651,42.337010666666664,-71.08499733333333,6.0
1732632484.9676268,42.336997333333336,-71.08498666666667,6.0
1732632485.978185,42.336992,-71.08498133333333,6.0
1732632486.9883378,42.336992,-71.08498133333333,6.0
1732632487.998352,42.336992,-71.08498133333333,6.0
1732632489.0178967,42.336992,-71.08498133333333,6.0
1732632490.0379694,42.336992,-71.08498133333333,6.0
1732632491.0284576,42.336992,-71.08498133333333,6.0
1732632492.0582602,42.336992,-71.08498133333333,6.0
1732632492.1786168,42.336992,-71.08498133333333,6.0
1732632493.2085316,42.336992,-71.08498133333333,6.0
1732632494.1982367,42.33698666666667,-71.084976,6.0
1732632495.1784575,42.336976,-71.08497066666666,6.0
1732632496.2084951,42.336954666666664,-71.08495466666666,6.0
1732632497.1977854,42.33692533333333,-71.08494933333333,6.0
1732632498.1781416,42.336893333333336,-71.08496533333333,6.0
1732632499.207882,42.336864,-71.08499733333333,6.0
1732632500.1978128,42.336837333333335,-71.08504,6.0
1732632501.1792524,42.336810666666665,-71.08509333333333,6.0
1732632502.2082176,42.336781333333334,-71.08514666666666,6.0
1732632503.1985145,42.336752,-71.0852,6.0
1732632504.1985044,42.336725333333334,-71.085248,6.0
1732632505.208015,42.33670133333333,-71.08529066666667,6.0
1732632506.1986544,42.33668266666667,-71.085328,6.0
1732632507.238582,42.33666933333333,-71.08537066666666,6.0
1732632508.2281833,42.336664,-71.08540266666667,6.0
1732632509.2287433,42.336664,-71.08543466666667,6.0
1732632510.2381911,42.336677333333334,-71.08546133333333,6.0
1732632511.248675,42.33669866666666,-71.085488,6.0
1732632512.2683904,42.33673066666667,-71.08552,6.0
1732632513.2884364,42.33676533333333,-71.08555733333333,6.0
1732632514.288188,42.336802666666664,-71.08559466666667,6.0
1732632515.2983,42.336848,-71.08563733333334,6.0
1732632516.3086743,42.33689066666667,-71.08568533333333,6.0
1732632517.318708,42.336936,-71.085728,6.0
1732632518.3285606,42.336981333333334,-71.085776,6.0
1732632520.208072,42.337024,-71.08581866666667,6.0
1732632520.3482556,42.33706933333333,-71.08586133333333,6.0
1732632522.1784365,42.337114666666665,-71.085904,6.0
1732632523.208056,42.33715733333333,-71.08594666666667,6.0
1732632524.198246,42.33719466666667,-71.085984,6.0
1732632525.1780837,42.337226666666666,-71.086016,6.0
1732632526.208611,42.337256,-71.086048,6.0
1732632527.198805,42.33728266666667,-71.08608,6.0
1732632528.1780863,42.337301333333336,-71.086096,6.0
1732632529.2085347,42.337314666666664,-71.08610666666667,6.0
1732632530.1986673,42.337330666666666,-71.08612266666667,6.0
1732632531.1786776,42.33735466666667,-71.08613333333334,6.0
1732632532.208111,42.33738133333333,-71.08613866666667,6.0
1732632533.1982899,42.33741066666666,-71.086128,6.0
1732632534.178352,42.33744266666667,-71.08610133333333,6.0
1732632535.2082899,42.337472,-71.08605866666667,6.0
1732632536.1985812,42.337504,-71.08600533333333,6.0
1732632537.178448,42.337541333333334,-71.08594666666667,6.0
1732632538.2088702,42.337578666666666,-71.08588266666666,6.0
1732632539.198178,42.33762133333333,-71.085824,6.0
1732632540.1781907,42.337666666666664,-71.08575466666667,6.0
1732632541.2094235,42.337712,-71.08569066666666,6.0
1732632542.1984246,42.337757333333336,-71.08562133333334,6.0
1732632543.1784208,42.33780266666667,-71.085552,6.0
1732632544.2080715,42.337845333333334,-71.08548266666666,6.0
1732632545.1985977,42.33789066666667,-71.08540266666667,6.0
1732632546.1785777,42.337938666666666,-71.085328,6.0
1732632547.2083113,42.337984,-71.08525333333333,6.0
1732632548.198652,42.338024,-71.085184,6.0
1732632549.1785889,42.33806666666667,-71.08512,6.0
1732632550.2083495,42.338101333333334,-71.08506666666666,6.0
1732632551.1989775,42.33813333333333,-71.08501333333334,6.0
1732632552.1806026,42.338157333333335,-71.084976,6.0
1732632553.2092063,42.33818133333333,-71.084944,6.0
1732632554.7233036,42.3382,-71.08490666666667,6.0
1732632555.7385712,42.33821866666667,-71.08487466666666,6.0
1732632556.7383482,42.338242666666666,-71.08483733333334,6.0
1732632557.7485635,42.33826666666667,-71.0848,6.0
1732632558.7685778,42.33829333333333,-71.08475733333333,6.0
1732632559.768765,42.33832533333333,-71.084704,6.0
1732632560.788607,42.33836,-71.08465066666666,6.0
1732632561.8186913,42.33839733333333,-71.08458666666667,6.0
1732632562.8101218,42.33843733333333,-71.08452266666667,6.0
1732632563.8185568,42.33847733333333,-71.08445866666666,6.0
1732632564.8282878,42.338517333333336,-71.08439466666667,6.0
1732632565.8386452,42.33856,-71.08432,6.0
1732632566.8493006,42.33860266666667,-71.08425066666666,6.0
1732632567.8586721,42.338648,-71.08417066666667,6.0
1732632568.8689725,42.338696,-71.084096,6.0
1732632569.881667,42.338744,-71.08402666666667,6.0
1732632570.89315,42.33879733333333,-71.083952,6.0
1732632571.9389935,42.338850666666666,-71.08388266666667,6.0
1732632572.9187756,42.338904,-71.08381333333334,6.0
1732632573.9286714,42.338952,-71.08374933333333,6.0
1732632574.9387844,42.338994666666665,-71.083696,6.0
1732632575.9700158,42.33903466666667,-71.08364266666666,6.0
1732632576.950456,42.339069333333335,-71.0836,6.0
1732632577.968667,42.339104,-71.08355733333333,6.0
1732632579.009915,42.33913866666666,-71.08350933333334,6.0
1732632579.990008,42.339176,-71.08346133333333,6.0
1732632581.0090919,42.339216,-71.083408,6.0
1732632582.0389197,42.339264,-71.083344,6.0
1732632582.1790826,42.33931466666667,-71.08327466666667,6.0
1732632584.0593238,42.33937066666667,-71.08319466666667,6.0
1732632584.1986759,42.33943466666667,-71.08312,6.0
1732632585.1788657,42.339496,-71.08303466666666,6.0
1732632587.0588267,42.339562666666666,-71.08295466666667,6.0
1732632587.1990824,42.339629333333335,-71.08286933333333,6.0
1732632588.1788611,42.33969333333334,-71.08278933333334,6.0
1732632589.2089503,42.33975733333333,-71.08270933333333,6.0
1732632590.1991053,42.33982133333333,-71.08262933333333,6.0
1732632591.179326,42.33988266666667,-71.08254933333333,6.0
1732632592.2089062,42.339941333333336,-71.08247466666667,6.0
1732632593.19875,42.34000266666666,-71.0824,6.0
1732632594.1789422,42.340058666666664,-71.08232533333333,6.0
1732632595.2097106,42.340112,-71.082256,6.0
1732632596.2056506,42.340162666666664,-71.082192,6.0
1732632597.1792793,42.34020533333333,-71.08213866666667,6.0
1732632598.209302,42.34024266666667,-71.082096,6.0
1732632599.2214613,42.34026933333333,-71.082064,6.0
1732632600.2054408,42.34028266666667,-71.082048,6.0
1732632601.229907,42.340285333333334,-71.082048,6.0
1732632602.221134,42.340288,-71.082048,6.0
1732632603.250024,42.340288,-71.082048,6.0
1732632604.2490087,42.340288,-71.082048,6.0
1732632605.2590804,42.340288,-71.082048,6.0
1732632606.27031,42.34029066666667,-71.082048,6.0
1732632607.3055904,42.34029066666667,-71.082048,6.0
1732632608.2908297,42.34029066666667,-71.082048,6.0
1732632609.3214152,42.34029066666667,-71.082048,6.0
1732632610.3103726,42.34029066666667,-71.082048,6.0
1732632611.3212266,42.34029066666667,-71.082048,6.0
1732632612.330093,42.34029066666667,-71.082048,6.0
1732632613.3417246,42.34029066666667,-71.082048,6.0
1732632614.350279,42.34029066666667,-71.082048,6.0
1732632616.2099018,42.34029066666667,-71.082048,6.0
1732632617.1988456,42.34029066666667,-71.082048,6.0
1732632618.181522,42.34029066666667,-71.08205333333333,6.0
1732632619.2090404,42.34029066666667,-71.08205333333333,6.0
1732632620.204775,42.340293333333335,-71.08205333333333,6.0
1732632621.1814747,42.340293333333335,-71.08205333333333,6.0
1732632622.2089224,42.340293333333335,-71.08205333333333,6.0
1732632623.204843,42.340293333333335,-71.08205333333333,6.0
1732632624.1785324,42.340293333333335,-71.08205333333333,6.0
1732632625.210534,42.340293333333335,-71.08205333333333,6.0
1732632626.2052772,42.340293333333335,-71.08205333333333,6.0
1732632627.178631,42.340293333333335,-71.08205333333333,6.0
1732632628.209034,42.340293333333335,-71.08205333333333,6.0
1732632629.2047534,42.340293333333335,-71.08205333333333,6.0
1732632630.178873,42.340296,-71.08205333333333,6.0
1732632631.2089975,42.340296,-71.08205333333333,6.0
1732632632.1988258,42.340296,-71.08205333333333,6.0
1732632633.1786628,42.340296,-71.08205333333333,6.0
1732632634.208967,42.340296,-71.08205333333333,6.0
1732632635.2049513,42.340296,-71.08205333333333,6.0
1732632636.1787453,42.340296,-71.08205333333333,6.0
1732632637.2090359,42.340296,-71.08205333333333,6.0
1732632638.2035952,42.340296,-71.08205333333333,6.0
1732632639.1787837,42.340296,-71.08205333333333,6.0
1732632640.209503,42.340296,-71.08205333333333,6.0
1732632641.2033906,42.340296,-71.08205333333333,6.0
1732632642.1789732,42.340296,-71.08205333333333,6.0
1732632643.2088704,42.340296,-71.08205333333333,6.0
1732632644.2040927,42.340296,-71.08205333333333,6.0
1732632645.178738,42.340296,-71.08205333333333,6.0
1732632646.2092617,42.34030666666666,-71.08203733333333,6.0
1732632647.2036123,42.34032533333333,-71.082016,6.0
1732632648.7213938,42.340352,-71.081984,6.0
1732632649.7411833,42.34038133333333,-71.08194666666667,6.0
1732632650.7511215,42.34041333333333,-71.08190933333333,6.0
1732632651.7508342,42.34044,-71.08186666666667,6.0
1732632652.7705941,42.34045866666666,-71.08182933333333,6.0
1732632653.7823153,42.340474666666665,-71.08178666666667,6.0
1732632654.7906551,42.340474666666665,-71.08173866666667,6.0
1732632655.8032463,42.340456,-71.08168533333334,6.0
1732632656.8194973,42.340424,-71.081632,6.0
1732632657.809613,42.34038133333333,-71.08157866666667,6.0
1732632658.8298166,42.340336,-71.08152,6.0
1732632659.8388476,42.34028266666667,-71.081456,6.0
1732632660.8510964,42.340224,-71.081392,6.0
1732632661.883111,42.34016,-71.081328,6.0
1732632662.870545,42.340096,-71.08125866666667,6.0
1732632663.898901,42.340029333333334,-71.08118933333333,6.0
1732632664.891298,42.33996533333333,-71.08113066666667,6.0
1732632665.899014,42.33990133333333,-71.08106666666667,6.0
1732632666.9098897,42.33984266666667,-71.081008,6.0
1732632667.919109,42.339789333333336,-71.08096,6.0
1732632668.9302776,42.339741333333336,-71.08090666666666,6.0
1732632669.9414234,42.339696,-71.080864,6.0
1732632670.9813974,42.339656,-71.08082133333333,6.0
1732632671.9626734,42.33962133333333,-71.080784,6.0
1732632672.9713295,42.33958666666667,-71.080752,6.0
1732632673.9902124,42.33955733333333,-71.08072533333333,6.0
1732632674.9903011,42.339536,-71.080704,6.0
1732632676.0217867,42.33952266666667,-71.080688,6.0
1732632677.0191467,42.33951733333333,-71.08068266666666,6.0
1732632678.0307412,42.33951733333333,-71.08068266666666,6.0
1732632678.1819413,42.33951733333333,-71.08068266666666,6.0
1732632680.0523589,42.33951733333333,-71.08068266666666,6.0
1732632680.1987753,42.33951733333333,-71.08068266666666,6.0
1732632681.178971,42.33951733333333,-71.08068266666666,6.0
1732632682.2109108,42.33951733333333,-71.08068266666666,6.0
1732632683.1991897,42.33951733333333,-71.08068266666666,6.0
1732632684.178758,42.33951733333333,-71.08068266666666,6.0
1732632685.2104297,42.33951733333333,-71.08068266666666,6.0
1732632686.2044046,42.33951733333333,-71.08068266666666,6.0
1732632687.178816,42.33951733333333,-71.08068266666666,6.0
1732632688.2105103,42.33951733333333,-71.08068266666666,6.0
1732632689.2067652,42.33951733333333,-71.08068266666666,6.0
1732632690.1792371,42.33951733333333,-71.08068266666666,6.0
1732632691.2224708,42.33951733333333,-71.08068266666666,6.0
1732632692.2190022,42.33951733333333,-71.08068266666666,6.0
1732632693.1916184,42.33951733333333,-71.08068266666666,6.0
1732632694.2311335,42.33951733333333,-71.08068266666666,6.0
1732632695.2310214,42.33951733333333,-71.08068266666666,6.0
1732632696.2416584,42.339506666666665,-71.080672,6.0
1732632697.2418132,42.33949066666667,-71.080656,6.0
1732632698.251982,42.339469333333334,-71.08063466666667,6.0
1732632699.2621794,42.33944533333333,-71.08061333333333,6.0
1732632700.2709792,42.339424,-71.080592,6.0
1732632701.292237,42.33939733333333,-71.08056533333334,6.0
1732632702.304222,42.339376,-71.080544,6.0
1732632703.3106549,42.339362666666666,-71.08053333333334,6.0
1732632704.322763,42.33935733333333,-71.080528,6.0
1732632705.3309567,42.33935733333333,-71.080528,6.0
1732632706.341841,42.33935733333333,-71.080528,6.0
1732632708.1814256,42.33935733333333,-71.080528,6.0
1732632709.2106721,42.33935733333333,-71.080528,6.0
1732632710.204162,42.33935733333333,-71.080528,6.0
1732632711.1815965,42.33935733333333,-71.080528,6.0
1732632712.2105205,42.33935733333333,-71.080528,6.0
1732632713.2039945,42.33935733333333,-71.080528,6.0
1732632714.1813428,42.339354666666665,-71.08052266666667,6.0
1732632715.2107513,42.339344,-71.08051733333333,6.0
1732632716.204248,42.339328,-71.080512,6.0
1732632717.1819842,42.339304,-71.08050133333333,6.0
1732632718.2107348,42.339277333333335,-71.080512,6.0
1732632719.2042615,42.339250666666665,-71.08053866666667,6.0
1732632720.181589,42.339221333333334,-71.08058133333333,6.0
1732632721.2107565,42.339192,-71.08064,6.0
1732632722.203882,42.33915733333333,-71.080704,6.0
1732632723.1816242,42.33912266666667,-71.080768,6.0
1732632724.2108562,42.339088,-71.08082666666667,6.0
1732632725.2038114,42.339058666666666,-71.08088,6.0
1732632726.18155,42.33903466666667,-71.08092266666667,6.0
1732632727.2116735,42.339016,-71.08095466666667,6.0
1732632728.2038877,42.339002666666666,-71.080976,6.0
1732632729.181847,42.338992,-71.08099733333333,6.0
1732632730.2110531,42.338984,-71.08101333333333,6.0
1732632731.2039323,42.33897066666667,-71.08104,6.0
1732632732.181698,42.33894933333333,-71.08107733333334,6.0
1732632733.2114894,42.33892266666667,-71.08112533333333,6.0
1732632734.2043564,42.338890666666664,-71.081184,6.0
1732632735.1815438,42.338850666666666,-71.08125333333334,6.0
1732632736.2111466,42.33880533333333,-71.08133333333333,6.0
1732632737.2045782,42.338757333333334,-71.081424,6.0
1732632738.1825306,42.338709333333334,-71.081504,6.0
1732632739.2109318,42.338664,-71.08158933333333,6.0
1732632740.203982,42.33861866666667,-71.08166933333334,6.0
1732632741.182952,42.33857066666667,-71.08175466666667,6.0
1732632742.7319343,42.33852533333334,-71.08183466666667,6.0
1732632743.7524273,42.33847733333333,-71.08192533333333,6.0
1732632744.7523363,42.33842933333333,-71.082016,6.0
1732632745.7623992,42.338378666666664,-71.08210666666666,6.0
1732632746.7704926,42.33832533333333,-71.08220266666666,6.0
1732632747.8048599,42.33827466666666,-71.08229866666667,6.0
1732632748.7920165,42.33822133333334,-71.08238933333334,6.0
1732632749.8054073,42.33817066666667,-71.08249066666667,6.0
1732632750.8109612,42.33811733333334,-71.082592,6.0
1732632751.8311152,42.338064,-71.082688,6.0
1732632752.8308523,42.33801066666667,-71.082784,6.0
1732632753.8531272,42.33796266666667,-71.08288,6.0
1732632754.8533697,42.337912,-71.08297066666667,6.0
1732632755.8723266,42.337861333333336,-71.083056,6.0
1732632756.8827572,42.337816,-71.083136,6.0
1732632757.8931577,42.337776,-71.08321066666667,6.0
1732632758.9046023,42.337736,-71.08328,6.0
1732632759.9236581,42.337696,-71.08334933333333,6.0
1732632760.9233603,42.33766133333334,-71.083408,6.0
1732632761.9318788,42.33762933333333,-71.08346666666667,6.0
1732632762.9617445,42.337605333333336,-71.08351466666667,6.0
1732632763.9614286,42.337584,-71.08354666666666,6.0
1732632764.962106,42.337570666666664,-71.08357333333333,6.0
1732632765.9706976,42.337568,-71.083584,6.0
1732632766.981951,42.33756533333333,-71.083584,6.0
